sim_time, unit_box_Custom?world_pose/position/x
1.129, 0.000353213
1.13, 0.000358101
1.131, 0.000353224
1.132, 0.00034833
1.133, 0.000353213
1.134, 0.000358109
1.135, 0.000353224
1.136, 0.000348328
1.137, 0.000353213
1.138, 0.00035811
1.139, 0.000353224
1.14, 0.000348328
1.141, 0.000353213
1.142, 0.00035811
1.143, 0.000353224
1.144, 0.000348328
1.145, 0.000353213
1.146, 0.00035811
1.147, 0.000353224
1.148, 0.000348328
1.149, 0.000353213
1.15, 0.00035811
1.151, 0.000353224
1.152, 0.000348328
1.153, 0.000353213
1.154, 0.00035811
1.155, 0.000353224
1.156, 0.000348328
1.157, 0.000353213
1.158, 0.00035811
1.159, 0.000353224
1.16, 0.000348328
1.161, 0.000353213
1.162, 0.00035811
1.163, 0.000353224
1.164, 0.000348328
1.165, 0.000353213
1.166, 0.00035811
1.167, 0.000353224
1.168, 0.000348328
1.169, 0.000353213
1.17, 0.00035811
1.171, 0.000353224
1.172, 0.000348328
1.173, 0.000353213
1.174, 0.00035811
1.175, 0.000353224
1.176, 0.000348328
1.177, 0.000353213
1.178, 0.00035811
1.179, 0.000353224
1.18, 0.000348328
1.181, 0.000353213
1.182, 0.00035811
1.183, 0.000353224
1.184, 0.000348328
1.185, 0.000353213
1.186, 0.00035811
1.187, 0.000353224
1.188, 0.000348328
1.189, 0.000353213
1.19, 0.00035811
1.191, 0.000353224
1.192, 0.000348328
1.193, 0.000353213
1.194, 0.00035811
1.195, 0.000353224
1.196, 0.000348328
1.197, 0.000353213
1.198, 0.00035811
1.199, 0.000353224
1.2, 0.000348328
1.201, 0.000353213
1.202, 0.00035811
1.203, 0.000353224
1.204, 0.000348328
1.205, 0.000353213
1.206, 0.00035811
1.207, 0.000353224
1.208, 0.000348328
1.209, 0.000353213
1.21, 0.00035811
1.211, 0.000353224
1.212, 0.000348328
1.213, 0.000353213
1.214, 0.00035811
1.215, 0.000353224
1.216, 0.000348328
1.217, 0.000353213
1.218, 0.00035811
1.219, 0.000353224
1.22, 0.000348328
1.221, 0.000353213
1.222, 0.00035811
1.223, 0.000353224
1.224, 0.000348328
1.225, 0.000353213
1.226, 0.00035811
1.227, 0.000353224
1.228, 0.000348328
1.229, 0.000353213
1.23, 0.00035811
1.231, 0.000353224
1.232, 0.000348328
1.233, 0.000353213
1.234, 0.00035811
1.235, 0.000353224
1.236, 0.000348328
1.237, 0.000353213
1.238, 0.00035811
1.239, 0.000353224
1.24, 0.000348328
1.241, 0.000353213
1.242, 0.00035811
1.243, 0.000353224
1.244, 0.000348328
1.245, 0.000353213
1.246, 0.00035811
1.247, 0.000353224
1.248, 0.000348328
1.249, 0.000353213
1.25, 0.00035811
1.251, 0.000353224
1.252, 0.000348328
1.253, 0.000353213
1.254, 0.00035811
1.255, 0.000353224
1.256, 0.000348328
1.257, 0.000353213
1.258, 0.00035811
1.259, 0.000353224
1.26, 0.000348328
1.261, 0.000353213
1.262, 0.00035811
1.263, 0.000353224
1.264, 0.000348328
1.265, 0.000353213
1.266, 0.00035811
1.267, 0.000353224
1.268, 0.000348328
1.269, 0.000353213
1.27, 0.00035811
1.271, 0.000353224
1.272, 0.000348328
1.273, 0.000353213
1.274, 0.00035811
1.275, 0.000353224
1.276, 0.000348328
1.277, 0.000353213
1.278, 0.00035811
1.279, 0.000353224
1.28, 0.000348328
1.281, 0.000353213
1.282, 0.00035811
1.283, 0.000353224
1.284, 0.000348328
1.285, 0.000353213
1.286, 0.00035811
1.287, 0.000353224
1.288, 0.000348328
1.289, 0.000353213
1.29, 0.00035811
1.291, 0.000353224
1.292, 0.000348328
1.293, 0.000353213
1.294, 0.00035811
1.295, 0.000353224
1.296, 0.000348328
1.297, 0.000353213
1.298, 0.00035811
1.299, 0.000353224
1.3, 0.000348328
1.301, 0.000353213
1.302, 0.00035811
1.303, 0.000353224
1.304, 0.000348328
1.305, 0.000353213
1.306, 0.00035811
1.307, 0.000353224
1.308, 0.000348328
1.309, 0.000353213
1.31, 0.00035811
1.311, 0.000353224
1.312, 0.000348328
1.313, 0.000353213
1.314, 0.00035811
1.315, 0.000353224
1.316, 0.000348328
1.317, 0.000353213
1.318, 0.00035811
1.319, 0.000353224
1.32, 0.000348328
1.321, 0.000353213
1.322, 0.00035811
1.323, 0.000353224
1.324, 0.000348328
1.325, 0.000353213
1.326, 0.00035811
1.327, 0.000353224
1.328, 0.000348328
1.329, 0.000353213
1.33, 0.00035811
1.331, 0.000353224
1.332, 0.000348328
1.333, 0.000353213
1.334, 0.00035811
1.335, 0.000353224
1.336, 0.000348328
1.337, 0.000353213
1.338, 0.00035811
1.339, 0.000353224
1.34, 0.000348328
1.341, 0.000353213
1.342, 0.00035811
1.343, 0.000353224
1.344, 0.000348328
1.345, 0.000353213
1.346, 0.00035811
1.347, 0.000353224
1.348, 0.000348328
1.349, 0.000353213
1.35, 0.00035811
1.351, 0.000353224
1.352, 0.000348328
1.353, 0.000353213
1.354, 0.00035811
1.355, 0.000353224
1.356, 0.000348328
1.357, 0.000353213
1.358, 0.00035811
1.359, 0.000353224
1.36, 0.000348328
1.361, 0.000353213
1.362, 0.00035811
1.363, 0.000353224
1.364, 0.000348328
1.365, 0.000353213
1.366, 0.00035811
1.367, 0.000353224
1.368, 0.000348328
1.369, 0.000353213
1.37, 0.00035811
1.371, 0.000353224
1.372, 0.000348328
1.373, 0.000353213
1.374, 0.00035811
1.375, 0.000353224
1.376, 0.000348328
1.377, 0.000353213
1.378, 0.00035811
1.379, 0.000353224
1.38, 0.000348328
1.381, 0.000353213
1.382, 0.00035811
1.383, 0.000353224
1.384, 0.000348328
1.385, 0.000353213
1.386, 0.00035811
1.387, 0.000353224
1.388, 0.000348328
1.389, 0.000353213
1.39, 0.00035811
1.391, 0.000353224
1.392, 0.000348328
1.393, 0.000353213
1.394, 0.00035811
1.395, 0.000353224
1.396, 0.000348328
1.397, 0.000353213
1.398, 0.00035811
1.399, 0.000353224
1.4, 0.000348328
1.401, 0.000353213
1.402, 0.00035811
1.403, 0.000353224
1.404, 0.000348328
1.405, 0.000353213
1.406, 0.00035811
1.407, 0.000353224
1.408, 0.000348328
1.409, 0.000353213
1.41, 0.00035811
1.411, 0.000353224
1.412, 0.000348328
1.413, 0.000353213
1.414, 0.00035811
1.415, 0.000353224
1.416, 0.000348328
1.417, 0.000353213
1.418, 0.00035811
1.419, 0.000353224
1.42, 0.000348328
1.421, 0.000353213
1.422, 0.00035811
1.423, 0.000353224
1.424, 0.000348328
1.425, 0.000353213
1.426, 0.00035811
1.427, 0.000353224
1.428, 0.000348328
1.429, 0.000353213
1.43, 0.00035811
1.431, 0.000353224
1.432, 0.000348328
1.433, 0.000353213
1.434, 0.00035811
1.435, 0.000353224
1.436, 0.000348328
1.437, 0.000353213
1.438, 0.00035811
1.439, 0.000353224
1.44, 0.000348328
1.441, 0.000353213
1.442, 0.00035811
1.443, 0.000353224
1.444, 0.000348328
1.445, 0.000353213
1.446, 0.00035811
1.447, 0.000353224
1.448, 0.000348328
1.449, 0.000353213
1.45, 0.00035811
1.451, 0.000353224
1.452, 0.000348328
1.453, 0.000353213
1.454, 0.00035811
1.455, 0.000353224
1.456, 0.000348328
1.457, 0.000353213
1.458, 0.00035811
1.459, 0.000353224
1.46, 0.000348328
1.461, 0.000353213
1.462, 0.00035811
1.463, 0.000353224
1.464, 0.000348328
1.465, 0.000353213
1.466, 0.00035811
1.467, 0.000353224
1.468, 0.000348328
1.469, 0.000353213
1.47, 0.00035811
1.471, 0.000353224
1.472, 0.000348328
1.473, 0.000353213
1.474, 0.00035811
1.475, 0.000353224
1.476, 0.000348328
1.477, 0.000353213
1.478, 0.00035811
1.479, 0.000353224
1.48, 0.000348328
1.481, 0.000353213
1.482, 0.00035811
1.483, 0.000353224
1.484, 0.000348328
1.485, 0.000353213
1.486, 0.00035811
1.487, 0.000353224
1.488, 0.000348328
1.489, 0.000353213
1.49, 0.00035811
1.491, 0.000353224
1.492, 0.000348328
1.493, 0.000353213
1.494, 0.00035811
1.495, 0.000353224
1.496, 0.000348328
1.497, 0.000353213
1.498, 0.00035811
1.499, 0.000353224
1.5, 0.000348328
1.501, 0.000353213
1.502, 0.00035811
1.503, 0.000353224
1.504, 0.000348328
1.505, 0.000353213
1.506, 0.00035811
1.507, 0.000353224
1.508, 0.000348328
1.509, 0.000353213
1.51, 0.00035811
1.511, 0.000353224
1.512, 0.000348328
1.513, 0.000353213
1.514, 0.00035811
1.515, 0.000353224
1.516, 0.000348328
1.517, 0.000353213
1.518, 0.00035811
1.519, 0.000353224
1.52, 0.000348328
1.521, 0.000353213
1.522, 0.00035811
1.523, 0.000353224
1.524, 0.000348328
1.525, 0.000353213
1.526, 0.00035811
1.527, 0.000353224
1.528, 0.000348328
1.529, 0.000353213
1.53, 0.00035811
1.531, 0.000353224
1.532, 0.000348328
1.533, 0.000353213
1.534, 0.00035811
1.535, 0.000353224
1.536, 0.000348328
1.537, 0.000353213
1.538, 0.00035811
1.539, 0.000353224
1.54, 0.000348328
1.541, 0.000353213
1.542, 0.00035811
1.543, 0.000353224
1.544, 0.000348328
1.545, 0.000353213
1.546, 0.00035811
1.547, 0.000353224
1.548, 0.000348328
1.549, 0.000353213
1.55, 0.00035811
1.551, 0.000353224
1.552, 0.000348328
1.553, 0.000353213
1.554, 0.00035811
1.555, 0.000353224
1.556, 0.000348328
1.557, 0.000353213
1.558, 0.00035811
1.559, 0.000353224
1.56, 0.000348328
1.561, 0.000353213
1.562, 0.00035811
1.563, 0.000353224
1.564, 0.000348328
1.565, 0.000353213
1.566, 0.00035811
1.567, 0.000353224
1.568, 0.000348328
1.569, 0.000353213
1.57, 0.00035811
1.571, 0.000353224
1.572, 0.000348328
1.573, 0.000353213
1.574, 0.00035811
1.575, 0.000353224
1.576, 0.000348328
1.577, 0.000353213
1.578, 0.00035811
1.579, 0.000353224
1.58, 0.000348328
1.581, 0.000353213
1.582, 0.00035811
1.583, 0.000353224
1.584, 0.000348328
1.585, 0.000353213
1.586, 0.00035811
1.587, 0.000353224
1.588, 0.000348328
1.589, 0.000353213
1.59, 0.00035811
1.591, 0.000353224
1.592, 0.000348328
1.593, 0.000353213
1.594, 0.00035811
1.595, 0.000353224
1.596, 0.000348328
1.597, 0.000353213
1.598, 0.00035811
1.599, 0.000353224
1.6, 0.000348328
1.601, 0.000353213
1.602, 0.00035811
1.603, 0.000353224
1.604, 0.000348328
1.605, 0.000353213
1.606, 0.00035811
1.607, 0.000353224
1.608, 0.000348328
1.609, 0.000353213
1.61, 0.00035811
1.611, 0.000353224
1.612, 0.000348328
1.613, 0.000353213
1.614, 0.00035811
1.615, 0.000353224
1.616, 0.000348328
1.617, 0.000353213
1.618, 0.00035811
1.619, 0.000353224
1.62, 0.000348328
1.621, 0.000353213
1.622, 0.00035811
1.623, 0.000353224
1.624, 0.000348328
1.625, 0.000353213
1.626, 0.00035811
1.627, 0.000353224
1.628, 0.000348328
1.629, 0.000353213
1.63, 0.00035811
1.631, 0.000353224
1.632, 0.000348328
1.633, 0.000353213
1.634, 0.00035811
1.635, 0.000353224
1.636, 0.000348328
1.637, 0.000353213
1.638, 0.00035811
1.639, 0.000353224
1.64, 0.000348328
1.641, 0.000353213
1.642, 0.00035811
1.643, 0.000353224
1.644, 0.000348328
1.645, 0.000353213
1.646, 0.00035811
1.647, 0.000353224
1.648, 0.000348328
1.649, 0.000353213
1.65, 0.00035811
1.651, 0.000353224
1.652, 0.000348328
1.653, 0.000353213
1.654, 0.00035811
1.655, 0.000353224
1.656, 0.000348328
1.657, 0.000353213
1.658, 0.00035811
1.659, 0.000353224
1.66, 0.000348328
1.661, 0.000353213
1.662, 0.00035811
1.663, 0.000353224
1.664, 0.000348328
1.665, 0.000353213
1.666, 0.00035811
1.667, 0.000353224
1.668, 0.000348328
1.669, 0.000353213
1.67, 0.00035811
1.671, 0.000353224
1.672, 0.000348328
1.673, 0.000353213
1.674, 0.00035811
1.675, 0.000353224
1.676, 0.000348328
1.677, 0.000353213
1.678, 0.00035811
1.679, 0.000353224
1.68, 0.000348328
1.681, 0.000353213
1.682, 0.00035811
1.683, 0.000353224
1.684, 0.000348328
1.685, 0.000353213
1.686, 0.00035811
1.687, 0.000353224
1.688, 0.000348328
1.689, 0.000353213
1.69, 0.00035811
1.691, 0.000353224
1.692, 0.000348328
1.693, 0.000353213
1.694, 0.00035811
1.695, 0.000353224
1.696, 0.000348328
1.697, 0.000353213
1.698, 0.00035811
1.699, 0.000353224
1.7, 0.000348328
1.701, 0.000353213
1.702, 0.00035811
1.703, 0.000353224
1.704, 0.000348328
1.705, 0.000353213
1.706, 0.00035811
1.707, 0.000353224
1.708, 0.000348328
1.709, 0.000353213
1.71, 0.00035811
1.711, 0.000353224
1.712, 0.000348328
1.713, 0.000353213
1.714, 0.00035811
1.715, 0.000353224
1.716, 0.000348328
1.717, 0.000353213
1.718, 0.00035811
1.719, 0.000353224
1.72, 0.000348328
1.721, 0.000353213
1.722, 0.00035811
1.723, 0.000353224
1.724, 0.000348328
1.725, 0.000353213
1.726, 0.00035811
1.727, 0.000353224
1.728, 0.000348328
1.729, 0.000353213
1.73, 0.00035811
1.731, 0.000353224
1.732, 0.000348328
1.733, 0.000353213
1.734, 0.00035811
1.735, 0.000353224
1.736, 0.000348328
1.737, 0.000353213
1.738, 0.00035811
1.739, 0.000353224
1.74, 0.000348328
1.741, 0.000353213
1.742, 0.00035811
1.743, 0.000353224
1.744, 0.000348328
1.745, 0.000353213
1.746, 0.00035811
1.747, 0.000353224
1.748, 0.000348328
1.749, 0.000353213
1.75, 0.00035811
1.751, 0.000353224
1.752, 0.000348328
1.753, 0.000353213
1.754, 0.00035811
1.755, 0.000353224
1.756, 0.000348328
1.757, 0.000353213
1.758, 0.00035811
1.759, 0.000353224
1.76, 0.000348328
1.761, 0.000353213
1.762, 0.00035811
1.763, 0.000353224
1.764, 0.000348328
1.765, 0.000353213
1.766, 0.00035811
1.767, 0.000353224
1.768, 0.000348328
1.769, 0.000353213
1.77, 0.00035811
1.771, 0.000353224
1.772, 0.000348328
1.773, 0.000353213
1.774, 0.00035811
1.775, 0.000353224
1.776, 0.000348328
1.777, 0.000353213
1.778, 0.00035811
1.779, 0.000353224
1.78, 0.000348328
1.781, 0.000353213
1.782, 0.00035811
1.783, 0.000353224
1.784, 0.000348328
1.785, 0.000353213
1.786, 0.00035811
1.787, 0.000353224
1.788, 0.000348328
1.789, 0.000353213
1.79, 0.00035811
1.791, 0.000353224
1.792, 0.000348328
1.793, 0.000353213
1.794, 0.00035811
1.795, 0.000353224
1.796, 0.000348328
1.797, 0.000353213
1.798, 0.00035811
1.799, 0.000353224
1.8, 0.000348328
1.801, 0.000353213
1.802, 0.00035811
1.803, 0.000353224
1.804, 0.000348328
1.805, 0.000353213
1.806, 0.00035811
1.807, 0.000353224
1.808, 0.000348328
1.809, 0.000353213
1.81, 0.00035811
1.811, 0.000353224
1.812, 0.000348328
1.813, 0.000353213
1.814, 0.00035811
1.815, 0.000353224
1.816, 0.000348328
1.817, 0.000353213
1.818, 0.00035811
1.819, 0.000353224
1.82, 0.000348328
1.821, 0.000353213
1.822, 0.00035811
1.823, 0.000353224
1.824, 0.000348328
1.825, 0.000353213
1.826, 0.00035811
1.827, 0.000353224
1.828, 0.000348328
1.829, 0.000353213
1.83, 0.00035811
1.831, 0.000353224
1.832, 0.000348328
1.833, 0.000353213
1.834, 0.00035811
1.835, 0.000353224
1.836, 0.000348328
1.837, 0.000353213
1.838, 0.00035811
1.839, 0.000353224
1.84, 0.000348328
1.841, 0.000353213
1.842, 0.00035811
1.843, 0.000353224
1.844, 0.000348328
1.845, 0.000353213
1.846, 0.00035811
1.847, 0.000353224
1.848, 0.000348328
1.849, 0.000353213
1.85, 0.00035811
1.851, 0.000353224
1.852, 0.000348328
1.853, 0.000353213
1.854, 0.00035811
1.855, 0.000353224
1.856, 0.000348328
1.857, 0.000353213
1.858, 0.00035811
1.859, 0.000353224
1.86, 0.000348328
1.861, 0.000353213
1.862, 0.00035811
1.863, 0.000353224
1.864, 0.000348328
1.865, 0.000353213
1.866, 0.00035811
1.867, 0.000353224
1.868, 0.000348328
1.869, 0.000353213
1.87, 0.00035811
1.871, 0.000353224
1.872, 0.000348328
1.873, 0.000353213
1.874, 0.00035811
1.875, 0.000353224
1.876, 0.000348328
1.877, 0.000353213
1.878, 0.00035811
1.879, 0.000353224
1.88, 0.000348328
1.881, 0.000353213
1.882, 0.00035811
1.883, 0.000353224
1.884, 0.000348328
1.885, 0.000353213
1.886, 0.00035811
1.887, 0.000353224
1.888, 0.000348328
1.889, 0.000353213
1.89, 0.00035811
1.891, 0.000353224
1.892, 0.000348328
1.893, 0.000353213
1.894, 0.00035811
1.895, 0.000353224
1.896, 0.000348328
1.897, 0.000353213
1.898, 0.00035811
1.899, 0.000353224
1.9, 0.000348328
1.901, 0.000353213
1.902, 0.00035811
1.903, 0.000353224
1.904, 0.000348328
1.905, 0.000353213
1.906, 0.00035811
1.907, 0.000353224
1.908, 0.000348328
1.909, 0.000353213
1.91, 0.00035811
1.911, 0.000353224
1.912, 0.000348328
1.913, 0.000353213
1.914, 0.00035811
1.915, 0.000353224
1.916, 0.000348328
1.917, 0.000353213
1.918, 0.00035811
1.919, 0.000353224
1.92, 0.000348328
1.921, 0.000353213
1.922, 0.00035811
1.923, 0.000353224
1.924, 0.000348328
1.925, 0.000353213
1.926, 0.00035811
1.927, 0.000353224
1.928, 0.000348328
1.929, 0.000353213
1.93, 0.00035811
1.931, 0.000353224
1.932, 0.000348328
1.933, 0.000353213
1.934, 0.00035811
1.935, 0.000353224
1.936, 0.000348328
1.937, 0.000353213
1.938, 0.00035811
1.939, 0.000353224
1.94, 0.000348328
1.941, 0.000353213
1.942, 0.00035811
1.943, 0.000353224
1.944, 0.000348328
1.945, 0.000353213
1.946, 0.00035811
1.947, 0.000353224
1.948, 0.000348328
1.949, 0.000353213
1.95, 0.00035811
1.951, 0.000353224
1.952, 0.000348328
1.953, 0.000353213
1.954, 0.00035811
1.955, 0.000353224
1.956, 0.000348328
1.957, 0.000353213
1.958, 0.00035811
1.959, 0.000353224
1.96, 0.000348328
1.961, 0.000353213
1.962, 0.00035811
1.963, 0.000353224
1.964, 0.000348328
1.965, 0.000353213
1.966, 0.00035811
1.967, 0.000353224
1.968, 0.000348328
1.969, 0.000353213
1.97, 0.00035811
1.971, 0.000353224
1.972, 0.000348328
1.973, 0.000353213
1.974, 0.00035811
1.975, 0.000353224
1.976, 0.000348328
1.977, 0.000353213
1.978, 0.00035811
1.979, 0.000353224
1.98, 0.000348328
1.981, 0.000353213
1.982, 0.00035811
1.983, 0.000353224
1.984, 0.000348328
1.985, 0.000353213
1.986, 0.00035811
1.987, 0.000353224
1.988, 0.000348328
1.989, 0.000353213
1.99, 0.00035811
1.991, 0.000353224
1.992, 0.000348328
1.993, 0.000353213
1.994, 0.00035811
1.995, 0.000353224
1.996, 0.000348328
1.997, 0.000353213
1.998, 0.00035811
1.999, 0.000353224
2, 0.000348328
2.001, 0.000353213
2.002, 0.00035811
2.003, 0.000353224
2.004, 0.000348328
2.005, 0.000353213
2.006, 0.00035811
2.007, 0.000353224
2.008, 0.000348328
2.009, 0.000353213
2.01, 0.00035811
2.011, 0.000353224
2.012, 0.000348328
2.013, 0.000353213
2.014, 0.00035811
2.015, 0.000353224
2.016, 0.000348328
2.017, 0.000353213
2.018, 0.00035811
2.019, 0.000353224
2.02, 0.000348328
2.021, 0.000353213
2.022, 0.00035811
2.023, 0.000353224
2.024, 0.000348328
2.025, 0.000353213
2.026, 0.00035811
2.027, 0.000353224
2.028, 0.000348328
2.029, 0.000353213
2.03, 0.00035811
2.031, 0.000353224
2.032, 0.000348328
2.033, 0.000353213
2.034, 0.00035811
2.035, 0.000353224
2.036, 0.000348328
2.037, 0.000353213
2.038, 0.00035811
2.039, 0.000353224
2.04, 0.000348328
2.041, 0.000353213
2.042, 0.00035811
2.043, 0.000353224
2.044, 0.000348328
2.045, 0.000353213
2.046, 0.00035811
2.047, 0.000353224
2.048, 0.000348328
2.049, 0.000353213
2.05, 0.00035811
2.051, 0.000353224
2.052, 0.000348328
2.053, 0.000353213
2.054, 0.00035811
2.055, 0.000353224
2.056, 0.000348328
2.057, 0.000353213
2.058, 0.00035811
2.059, 0.000353224
2.06, 0.000348328
2.061, 0.000353213
2.062, 0.00035811
2.063, 0.000353224
2.064, 0.000348328
2.065, 0.000353213
2.066, 0.00035811
2.067, 0.000353224
2.068, 0.000348328
2.069, 0.000353213
2.07, 0.00035811
2.071, 0.000353224
2.072, 0.000348328
2.073, 0.000353213
2.074, 0.00035811
2.075, 0.000353224
2.076, 0.000348328
2.077, 0.000353213
2.078, 0.00035811
2.079, 0.000353224
2.08, 0.000348328
2.081, 0.000353213
2.082, 0.00035811
2.083, 0.000353224
2.084, 0.000348328
2.085, 0.000353213
2.086, 0.00035811
2.087, 0.000353224
2.088, 0.000348328
2.089, 0.000353213
2.09, 0.00035811
2.091, 0.000353224
2.092, 0.000348328
2.093, 0.000353213
2.094, 0.00035811
2.095, 0.000353224
2.096, 0.000348328
2.097, 0.000353213
2.098, 0.00035811
2.099, 0.000353224
2.1, 0.000348328
2.101, 0.000353213
2.102, 0.000353213
2.103, 0.000353213
2.104, 0.000353213
2.105, 0.000353213
2.106, 0.000353213
2.107, 0.000353213
2.108, 0.000353213
2.109, 0.000353213
2.11, 0.000353213
2.111, 0.000353213
2.112, 0.000353213
2.113, 0.000353213
2.114, 0.000353213
2.115, 0.000353213
2.116, 0.000353213
2.117, 0.000353213
2.118, 0.000353213
2.119, 0.000353213
2.12, 0.000353213
2.121, 0.000353213
2.122, 0.000353213
2.123, 0.000353213
2.124, 0.000353213
2.125, 0.000353213
2.126, 0.000353213
2.127, 0.000353213
2.128, 0.000353213
2.129, 0.000353213
2.13, 0.000353213
2.131, 0.000353213
2.132, 0.000353213
2.133, 0.000353213
2.134, 0.000353213
2.135, 0.000353213
2.136, 0.000353213
2.137, 0.000353213
2.138, 0.000353213
2.139, 0.000353213
2.14, 0.000353213
2.141, 0.000353213
2.142, 0.000353213
2.143, 0.000353213
2.144, 0.000353213
2.145, 0.000353213
2.146, 0.000353213
2.147, 0.000353213
2.148, 0.000353213
2.149, 0.000353213
2.15, 0.000353213
2.151, 0.000353213
2.152, 0.000353213
2.153, 0.000353213
2.154, 0.000353213
2.155, 0.000353213
2.156, 0.000353213
2.157, 0.000353213
2.158, 0.000353213
2.159, 0.000353213
2.16, 0.000353213
2.161, 0.000353213
2.162, 0.000353213
2.163, 0.000353213
2.164, 0.000353213
2.165, 0.000353213
2.166, 0.000353213
2.167, 0.000353213
2.168, 0.000353213
2.169, 0.000353213
2.17, 0.000353213
2.171, 0.000353213
2.172, 0.000353213
2.173, 0.000353213
2.174, 0.000353213
2.175, 0.000353213
2.176, 0.000353213
2.177, 0.000353213
2.178, 0.000353213
2.179, 0.000353213
2.18, 0.000353213
2.181, 0.000353213
2.182, 0.000353213
2.183, 0.000353213
2.184, 0.000353213
2.185, 0.000353213
2.186, 0.000353213
2.187, 0.000353213
2.188, 0.000353213
2.189, 0.000353213
2.19, 0.000353213
2.191, 0.000353213
2.192, 0.000353213
2.193, 0.000353213
2.194, 0.000353213
2.195, 0.000353213
2.196, 0.000353213
2.197, 0.000353213
2.198, 0.000353213
2.199, 0.000353213
2.2, 0.000353213
2.201, 0.000353213
2.202, 0.000353213
2.203, 0.000353213
2.204, 0.000353213
2.205, 0.000353213
2.206, 0.000353213
2.207, 0.000353213
2.208, 0.000353213
2.209, 0.000353213
2.21, 0.000353213
2.211, 0.000353213
2.212, 0.000353213
2.213, 0.000353213
2.214, 0.000353213
2.215, 0.000353213
2.216, 0.000353213
2.217, 0.000353213
2.218, 0.000353213
2.219, 0.000353213
2.22, 0.000353213
2.221, 0.000353213
2.222, 0.000353213
2.223, 0.000353213
2.224, 0.000353213
2.225, 0.000353213
2.226, 0.000353213
2.227, 0.000353213
2.228, 0.000353213
2.229, 0.000353213
2.23, 0.000353213
2.231, 0.000353213
2.232, 0.000353213
2.233, 0.000353213
2.234, 0.000353213
2.235, 0.000353213
2.236, 0.000353213
2.237, 0.000353213
2.238, 0.000353213
2.239, 0.000353213
2.24, 0.000353213
2.241, 0.000353213
2.242, 0.000353213
2.243, 0.000353213
2.244, 0.000353213
2.245, 0.000353213
2.246, 0.000353213
2.247, 0.000353213
2.248, 0.000353213
2.249, 0.000353213
2.25, 0.000353213
2.251, 0.000353213
2.252, 0.000353213
2.253, 0.000353213
2.254, 0.000353213
2.255, 0.000353213
2.256, 0.000353213
2.257, 0.000353213
2.258, 0.000353213
2.259, 0.000353213
2.26, 0.000353213
2.261, 0.000353213
2.262, 0.000353213
2.263, 0.000353213
2.264, 0.000353213
2.265, 0.000353213
2.266, 0.000353213
2.267, 0.000353213
2.268, 0.000353213
2.269, 0.000353213
2.27, 0.000353213
2.271, 0.000353213
2.272, 0.000353213
2.273, 0.000353213
2.274, 0.000353213
2.275, 0.000353213
2.276, 0.000353213
2.277, 0.000353213
2.278, 0.000353213
2.279, 0.000353213
2.28, 0.000353213
2.281, 0.000353213
2.282, 0.000353213
2.283, 0.000353213
2.284, 0.000353213
2.285, 0.000353213
2.286, 0.000353213
2.287, 0.000353213
2.288, 0.000353213
2.289, 0.000353213
2.29, 0.000353213
2.291, 0.000353213
2.292, 0.000353213
2.293, 0.000353213
2.294, 0.000353213
2.295, 0.000353213
2.296, 0.000353213
2.297, 0.000353213
2.298, 0.000353213
2.299, 0.000353213
2.3, 0.000353213
2.301, 0.000353213
2.302, 0.000353213
2.303, 0.000353213
2.304, 0.000353213
2.305, 0.000353213
2.306, 0.000353213
2.307, 0.000353213
2.308, 0.000353213
2.309, 0.000353213
2.31, 0.000353213
2.311, 0.000353213
2.312, 0.000353213
2.313, 0.000353213
2.314, 0.000353213
2.315, 0.000353213
2.316, 0.000353213
2.317, 0.000353213
2.318, 0.000353213
2.319, 0.000353213
2.32, 0.000353213
2.321, 0.000353213
2.322, 0.000353213
2.323, 0.000353213
2.324, 0.000353213
2.325, 0.000353213
2.326, 0.000353213
2.327, 0.000353213
2.328, 0.000353213
2.329, 0.000353213
2.33, 0.000353213
2.331, 0.000353213
2.332, 0.000353213
2.333, 0.000353213
2.334, 0.000353213
2.335, 0.000353213
2.336, 0.000353213
2.337, 0.000353213
2.338, 0.000353213
2.339, 0.000353213
2.34, 0.000353213
2.341, 0.000353213
2.342, 0.000353213
2.343, 0.000353213
2.344, 0.000353213
2.345, 0.000353213
2.346, 0.000353213
2.347, 0.000353213
2.348, 0.000353213
2.349, 0.000353213
2.35, 0.000353213
2.351, 0.000353213
2.352, 0.000353213
2.353, 0.000353213
2.354, 0.000353213
2.355, 0.000353213
2.356, 0.000353213
2.357, 0.000353213
2.358, 0.000353213
2.359, 0.000353213
2.36, 0.000353213
2.361, 0.000353213
2.362, 0.000353213
2.363, 0.000353213
2.364, 0.000353213
2.365, 0.000353213
2.366, 0.000353213
2.367, 0.000353213
2.368, 0.000353213
2.369, 0.000353213
2.37, 0.000353213
2.371, 0.000353213
2.372, 0.000353213
2.373, 0.000353213
2.374, 0.000353213
2.375, 0.000353213
2.376, 0.000353213
2.377, 0.000353213
2.378, 0.000353213
2.379, 0.000353213
2.38, 0.000353213
2.381, 0.000353213
2.382, 0.000353213
2.383, 0.000353213
2.384, 0.000353213
2.385, 0.000353213
2.386, 0.000353213
2.387, 0.000353213
2.388, 0.000353213
2.389, 0.000353213
2.39, 0.000353213
2.391, 0.000353213
2.392, 0.000353213
2.393, 0.000353213
2.394, 0.000353213
2.395, 0.000353213
2.396, 0.000353213
2.397, 0.000353213
2.398, 0.000353213
